id,text,label,category,source
MSG_B_00955,vicodin for you . cheap . you need vicodin . you get it here . no need to wait any longer ! it is your unique chance to save on the medications up to 80 % . it is not just about saving . it is about boosting your health . courtesy wristwatch consensus chapel baltimorean halfway debacle torsion hey song staminate spring teledyne freakish becker basswood ben aphelion mileage moulton poetic interstitial godson arctic swelter bust egress nonsensic sectarian caloric qualify embedding expand cupboard splintery macedonia inheritance polyhymnia conceal deathward fingernail suppressor befallen firewall kappa spiral army carcinoma fermat lillian monteverdi salisbury suck scot tendency basin meteoritic dustbin climax anorexia avery luzon nation audrey penance fibrosis carboxylic accept coachwork bennett took demountable bisexual fredholm craggy erwin stove restaurateur mudsling capitol fabulous diamond angie committee tidbit boogie calvert virtue,SCAM,Unclassified,Combined Dataset
MSG_B_00956,"logistics enom team hal , as per our discussion here are the logistics people that will be dedicated to the enom development : key subject experts : the logistics managers for each of the various regions will be the key subject expert and will pull in the added resources ( individual pipeline schedulers ) for the really detailed work . as far as time dedicated we will commit to as much time as needed with the understanding that these individuals do have the responsibility for managing all of the scheduling activity in their regions . bottom line is during bid - week and when emergencies develop they will be needed at their trading desks . all meetings with these individuals should be scheduled for the afternoon . kathy kelly - northeast ed terry - southeast randy gay - west george smith - central darren farmer - texas project steering team : bob superty randy gay george smith as discussed we might have to bring in others when the product starts to take shape and is impacting other areas ( global for example ) i look forward to our next meeting , thanks - bob x 30957",SAFE,Unclassified,Combined Dataset
MSG_B_00957,"so union tville 5031 at tville i - . 02 for may total 2100 2100 5031 9231 - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 04 / 19 / 2000 03 : 55 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : ami chokshi 04 / 19 / 2000 01 : 58 pm to : daren j farmer / hou / ect @ ect cc : subject : southern union for may 2100 83 st 2100 port arthur these are my estimates . the volumes for april at t - ville and colorado rs are either spot or april only . janet does not know about next month yet . so , 5000 total is a safe assumption .",SAFE,Unclassified,Combined Dataset
MSG_B_00958,"september 2000 availabilities this is the first file of avails for devon production for sept . i ' m sure more will follow . thanks , beverly - - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 08 / 25 / 2000 01 : 09 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron capital & trade resources corp . from : "" steve holmes "" 08 / 25 / 2000 11 : 35 am to : , cc : "" cynthia cantrell "" subject : september 2000 availabilities the attached reflects first of the month availabilities for september 2000 . i will send a revised copy with final numbers as soon as i am aware of any changes . thanks , steve - enronavailso 900 . xls",SAFE,Unclassified,Combined Dataset
MSG_B_00959,"potential list fo 9 / 00 daren : the correct meter number for north central is 5288 . thanks , susan x 33321 - - - - - - - - - - - - - - - - - - - - - - forwarded by susan smith / hou / ect on 08 / 24 / 2000 03 : 34 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - susan smith 08 / 24 / 2000 03 : 33 pm to : daren j farmer / hou / ect @ ect cc : vance l taylor / hou / ect @ ect , melissa graves / hou / ect @ ect , donald p reinhardt / hou / ect @ ect subject : potential list fo 9 / 00 daren : per vance ' s discussion ' s with the deal makers , the following are potential deals for 9 / 00 not included in vance ' s number : north central - - mcmurrey # 2 - meter 2697 - mid month - 2000 mcfd ( approx ) - gas daily helmrich and payne - ballard # 1 - new meter - mid month - 2000 mcfd ( approx ) - gas daily kcs resources - dickenson bayou - meter 9797 - midmonth - 10 , 000 mcfd ( approx ) - gas daily let us know if you need any additional information . susan smith x 33321",SAFE,Unclassified,Combined Dataset
MSG_B_00960,"message subject - - - - 84588087127852319762 hi varou , % rnd _ intro % rnd _ ad _ 1 % rnd _ buy _ tag . visit us today . best regards , millicent patton",SCAM,Unclassified,Combined Dataset
MSG_B_00961,nom for the 22 nd - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 09 / 21 / 2000 09 : 40 am - - - - - - - - - - - - - - - - - - - - - - - - - - - royal _ b _ edmondson @ reliantenergy . com on 09 / 21 / 2000 09 : 25 : 50 am to : ami _ chokshi @ enron . com cc : subject : nom for the 22 nd ( see attached file : hpl - sept . xls ) - hpl - sept . xls,SAFE,Unclassified,Combined Dataset
MSG_B_00962,the permanent fix to penis enlargement limited time offer : add atleast 3 inches or your money back ! - - - - > visit us to learn more no more offers,SCAM,Unclassified,Combined Dataset
MSG_B_00963,"98 - 6725 ( sitara deal 266149 ) daren , i can ' t remember if i ' d already sent you this request or not . but can you please roll the above deal to cover flow for the 10 th and 11 th of may 2000 ? thanks - jackie - 3 - 9497",SAFE,Unclassified,Combined Dataset
MSG_B_00964,"neon discussion october 25 here is a discussion outline for this coming week . ? i ' ve put at the very end of the document a breakdown of the remaining topics for the fall semester . ? it ' s incredible , only 6 meeting times before the christmas break . ? ? see ya , ? bobby - neon roaring 2 . doc",SAFE,Unclassified,Combined Dataset
MSG_B_00965,"fwd : any meds u want . xan @ x . valiuim | ( v | @ gra > vlcod / in / p / ntermin ? som . a . mkxcyvozibdj we created an online medical consultation to get you the medications you need without the hassle , embarrassment , and cost of the doctor ' s office and pharmacy . what ' s available : ` v @ lium # vl @ gra currency_token x @ nax * + s + oma ( pnterm : i : n ` ativ ' @ n plus : p @ x ` il , bu ` sp @ r , ad . | p",SCAM,Unclassified,Combined Dataset
MSG_B_00966,online pharmacy zu want a cheap perscriptions ? http : / / www . ly 5 . net /,SCAM,Unclassified,Combined Dataset
MSG_B_00967,"innovative big sized seencs i know the face , but . . . ertagacha khair",SCAM,Unclassified,Combined Dataset
MSG_B_00968,"06 / 01 assignment , termination , expiration report - houston pipe line attached is the junel 2001 assignment , termination & expiration report for houston pipe line ' s contracts . ( fyi - it contains all of the entries made by our group since the report was last done on 3 / 23 / 01 , regardless of the effective date . ) if you do not need to receive this report or if you know of someone else that should receive it , please let me know by e - mail or phone ( 713 - 571 - 3187 ) so that i can either remove your name from or add their name to the distribution list .",SAFE,Unclassified,Combined Dataset
MSG_B_00969,"texas nom , lp dba garrison , ltd fyi this came out of the 9 th work day meeting . - - - - - - - - - - - - - - - - - - - - - - forwarded by tom acton / corp / enron on 04 / 19 / 2000 07 : 16 am - - - - - - - - - - - - - - - - - - - - - - - - - - - vance l taylor @ ect 04 / 18 / 2000 07 : 36 pm to : tom acton / corp / enron @ enron cc : cynthia hakemack / hou / ect @ ect , julie meyers / hou / ect @ ect , susan smith / hou / ect @ ect , donald p reinhardt / hou / ect @ ect subject : texas nom , lp dba garrison , ltd tom please create a sitara ticket based on the following information : counterparty meter volumes price period texas nom , lp ( dba garrison , ltd . ) 9656 500 mmbtu / d 100 % if / hsc less currency_token 0 . 10 4 / 1 - 4 / 30 - - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 04 / 18 / 2000 04 : 56 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - vance l taylor 04 / 05 / 2000 04 : 21 pm to : tom acton / corp / enron @ enron cc : julie meyers / hou / ect @ ect , lisa hesse / hou / ect @ ect , susan smith / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect subject : texas nom , lp dba garrison , ltd tom , the following production commenced to flow on last week and a ticket should be created and entered into sitara based on the following : counterparty meter volumes price period texas nom , lp ( dba garrison , ltd . ) 9656 500 mmbtu / d 100 % gd less currency_token 0 . 10 3 / 27 - 3 / 31 susan will create a committed reserves firm ticket for the remaining term of the deal once our geologists have gathered enough data to forecast the reserves of this well ; at such time , this ticket should be zeroed out . thanks , vlt x 3 - 6353",SAFE,Unclassified,Combined Dataset
MSG_B_00970,"jan net position - revised - - - - - - - - - - forwarded by ami chokshi / corp / enron on 12 / 23 / 99 11 : 38 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : ami chokshi 12 / 23 / 99 11 : 32 am to : daren j farmer / hou / ect @ ect , bryan hull / hou / ect @ ect , o ' neal d winfree / hou / ect @ ect cc : subject : jan net position",SAFE,Unclassified,Combined Dataset
MSG_B_00971,"extend deal during the month of june there is flow at meter 6347 , but there is no deal . there is a deal in may ( deal 290472 ) , "" could you extend that deal for the month of june ? """,SAFE,Unclassified,Combined Dataset
MSG_B_00972,best free adult dating search for sexual partners in your areaclick here now ! no more,SCAM,Unclassified,Combined Dataset
MSG_B_00973,"the smart way to control spam i have a special _ offer for you . . . better than all other spam filters - only delivers the email you want ! this is the ultimate solution that is guaranteed to stop all spam without losing any of your important email ! this system protects you 100 % . we didn ' t believe it either until we actually tried it . so you be the judge and see for yourself . you owe it to yourself to try this program , and forward this email to all of your friends who hate spam or as many people as possible . get rid of unwanted emails now . to be dropped from our list enter your email address here . p . revia marketing , inc . 848 n . rainbow blvd . # 316 las vegas , nv 89107 conforms to legal requirements of 2003 us can - spam act . morass author conference author dee actuate",SCAM,Unclassified,Combined Dataset
